date,beta,beta_std,spread
2015-02-24,2.389358323448667,0.0010755949877281406,-0.0004350974534759189
2015-02-25,2.3919626145449477,0.001077639002664873,8.860912500097129e-05
2015-02-26,2.3586696359723818,0.0010672448485502964,-0.001121826240421342
2015-02-27,2.3108272852030516,0.0010465637252879644,-0.0015808375682695441
2015-03-02,2.3165853438817527,0.0010489837690914829,0.00019071022143180016
2015-03-03,2.3159535822486896,0.0010550824965705832,-2.1045990322932084e-05
2015-03-04,2.331239561775326,0.0010662415245937373,0.0005146098999944115
2015-03-05,2.3336324596873004,0.0010687533881632303,8.074615392672513e-05
2015-03-06,2.357086281708831,0.0010913786339155072,0.000808197531227961
2015-03-09,2.361318071244686,0.0010948027269624117,0.00014627456307891862
2015-03-10,2.361678336586448,0.0011136134249491356,1.2666936314076338e-05
2015-03-11,2.376105359432453,0.001129977634608525,0.0005146964395663645
2015-03-12,2.3810085259449676,0.0011077232004227206,0.00017146906080256485
2015-03-13,2.385233285136827,0.0011260189114321087,0.00015019517343262123
2015-03-16,2.3910414529574258,0.0011154120191403548,0.0002045313719349906
2015-03-17,2.34523272573067,0.001109361926357685,-0.0016044061780036145
2015-03-18,2.352645660628448,0.0011069055713672094,0.00025905874562681674
2015-03-19,2.3731075834115942,0.0011229274618251535,0.000725447108266053
2015-03-20,2.3671493675443775,0.0011055457286020926,-0.00020795849272303712
2015-03-23,2.3815450711319195,0.0011063615145486538,0.0005028412051757414
2015-03-24,2.390626503364034,0.0011104566105312752,0.00031838898161140605
2015-03-25,2.3768664297896107,0.0011110052965443862,-0.0004826533258892596
2015-03-26,2.3919767896182083,0.0011137551997368452,0.00053132930231925
2015-03-27,2.4161379611895946,0.0011212491390932189,0.0008553036178540196
2015-03-30,2.404736026509073,0.0011093619352298004,-0.00039933648578482916
2015-03-31,2.3799778312747333,0.0011082686338557905,-0.0008662877620650988
2015-04-01,2.3592188010121014,0.0011047313168063419,-0.000724037790746479
2015-04-02,2.3740608557484806,0.001104731311552718,0.0005176683265659676
2015-04-06,2.3652009992564618,0.0010915985077252922,-0.00030534039629515064
2015-04-07,2.3677705646782377,0.0010958525232863962,8.890393029048482e-05
2015-04-08,2.3702769491860667,0.001099064992126194,8.697165540638707e-05
2015-04-09,2.3689101459502857,0.0010947859760576937,-4.724292668356611e-05
2015-04-10,2.3750484366329028,0.001099333521389301,0.00021305156420226012
2015-04-13,2.368954086595132,0.0011041894593593637,-0.00021245981162110184
2015-04-14,2.403931809115455,0.001109361909429125,0.0012250912062796715
2015-04-15,2.4140047539638414,0.0011123784730189719,0.00035376035864942423
2015-04-16,2.3976705558981886,0.0011069055758917644,-0.0005708250003237936
2015-04-17,2.399469633398314,0.0011151357773057792,6.334049432155098e-05
2015-04-20,2.3953594487582253,0.0011052743657639118,-0.00014342424644553375
2015-04-21,2.395235075519149,0.0011020257091017662,-4.327307493667831e-06
2015-04-22,2.3767426694897527,0.0010879039672272862,-0.0006351546284975029
2015-04-23,2.359432967051436,0.0010974565450829013,-0.0005997777619199951
2015-04-24,2.349065827087933,0.00109906499445132,-0.0003597389612224333
2015-04-27,2.335711684885052,0.0011006777860087967,-0.00046406688025513176
2015-04-28,2.3373978016887955,0.0011022958276487667,5.867990897456821e-05
2015-04-29,2.3525468590886502,0.001109908911485281,0.0005308583695295965
2015-04-30,2.3669025352952007,0.00110799587225316,0.000502179862110097
2015-05-01,2.357537148473573,0.0010985283413002093,-0.000324811794016
2015-05-04,2.364249555241087,0.0010971886548100868,0.0002325213303606688
2015-05-05,2.363317385226307,0.0011028363237317459,-3.2457374445016285e-05
2015-05-06,2.3700273073753046,0.0011052743474286694,0.0002341480510636984
2015-05-07,2.3595351487153606,0.0011041894681364578,-0.00036577041154828294
2015-05-08,2.377858809065949,0.001096653968803264,0.0006344237177984269
2015-05-11,2.375276777848605,0.001097724085545016,-8.948699927202597e-05
2015-05-12,2.386132335073757,0.0011044603494411386,0.0003785382006213922
2015-05-13,2.370402868491402,0.001094785983823188,-0.00054367534561095
2015-05-14,2.383334699786392,0.0010829286874413431,0.0004421401235248368
2015-05-15,2.3875441994192714,0.0010824080564031374,0.00014385749153689176
2015-05-18,2.3949450723041714,0.0010876408884084958,0.0002541454941251686
2015-05-19,2.3930919311854195,0.0010879039470382177,-6.365143346442892e-05
2015-05-20,2.3844377794118032,0.0010868523618230517,-0.0002969637647538548
2015-05-21,2.37938030551937,0.0010900121557768493,-0.00017405073995746534
2015-05-22,2.3575331507325052,0.001090540758068249,-0.0007522201069605217
2015-05-26,2.358586524544465,0.0010963869422323165,3.646336931240057e-05
2015-05-27,2.3656025753610908,0.0010929244079604988,0.0002420951489767731
2015-05-28,2.381126797417092,0.0010923939254293454,0.0005354209920369613
2015-05-29,2.3760911777188367,0.001097188645973234,-0.00017443887630008703
2015-06-01,2.3659179305134304,0.0010977240863172845,-0.00035257989659953637
2015-06-02,2.3649914142254023,0.0010963869525451163,-3.207159255680381e-05
2015-06-03,2.370757622748601,0.0010996021856893913,0.00020018537712473972
2015-06-04,2.35807746156056,0.0011071780046176592,-0.000443250466460654
2015-06-05,2.3592383053097743,0.0011206902932796908,4.10738711735803e-05
2015-06-08,2.350409209549943,0.001119017897622455,-0.0003119217463734003
2015-06-09,2.3538728976285705,0.0011179059702046666,0.00012224680817496392
2015-06-10,2.361909834012792,0.001114307078614526,0.00028274063835453944
2015-06-11,2.366082223218252,0.0011115313624187,0.0001464203670735742
2015-06-12,2.365547461030429,0.0011154215211656897,-1.8832120574074906e-05
2015-06-15,2.359643240690987,0.0011258326254774838,-0.00020986364292241433
2015-06-16,2.3536906146567853,0.001112085893192605,-0.0002089926251187535
2015-06-17,2.35509666993459,0.0011068450907160885,4.913422203856044e-05
2015-06-18,2.3623462510314592,0.0010965106685849864,0.000250969371322185
2015-06-19,2.367731583973231,0.0011032878300532237,0.00018758989570244466
2015-06-22,2.381475703986857,0.0011011097745608877,0.00047780215797388337
2015-06-23,2.3873829090905354,0.0011038333505041093,0.0002058683086261226
2015-06-24,2.390894547206605,0.0011090457529207502,0.00012295977235510236
2015-06-25,2.3894646446452112,0.0011137506356546367,-5.028002783546981e-05
2015-06-26,2.392671865532025,0.0011143071470743097,0.00011283156776187298
2015-06-29,2.3978807729921443,0.0011312543848798842,0.00018604220170459485
2015-06-30,2.3992813162304514,0.001136150908753584,5.023691961980603e-05
2015-07-01,2.4129900988071724,0.0011283946433362259,0.0004883618620254992
2015-07-02,2.417187367553323,0.0011286797507352498,0.00014956401076915427
2015-07-06,2.414836701153923,0.001130681325246934,-8.39115054134254e-05
2015-07-07,2.415143592413434,0.0011073942286411486,1.0729112588592216e-05
2015-07-08,2.4187841730720017,0.0011182156454470455,0.00012852898308324257
2015-07-09,2.389424253229479,0.0011165372369688566,-0.0010349554842008502
2015-07-10,2.3855562341320624,0.0011035605858768967,-0.00013476395889711057
2015-07-13,2.41109610852406,0.0010962414085258167,0.000883940287792484
2015-07-14,2.3790920418044936,0.0010826774346119885,-0.0010939633965989515
2015-07-15,2.3622641642078452,0.001083729151365648,-0.0005757871228695421
2015-07-16,2.3556898752551105,0.00107459488312411,-0.00022304892772240237
2015-07-17,2.3658721244871757,0.0010805799724370388,0.0003473910033306993
2015-07-20,2.3713601875391412,0.0010771889294452419,0.0001866473048437456
2015-07-21,2.373001879586745,0.00108215265840166,5.609142489504393e-05
2015-07-22,2.395718336927119,0.001089816088511487,0.0007816440548822357
2015-07-23,2.3918623872454825,0.001091415354230104,-0.00013287098886394233
2015-07-24,2.398302944897228,0.0011021978243955291,0.00022412762547219245
2015-07-27,2.3794834120346215,0.001099482311111949,-0.0006532778022716457
2015-07-28,2.390050625683806,0.0010992113002016328,0.00036672874421128654
2015-07-29,2.39813357521534,0.0010981294781394584,0.0002802376216521907
2015-07-30,2.4023977223197357,0.0010989407159580121,0.0001479486074487113
2015-07-31,2.3651624824607445,0.001085046257180121,-0.0012755558894639307
2015-08-03,2.3656309202476926,0.0010730448975768468,1.586990902069374e-05
2015-08-04,2.356794511731305,0.0010651056033258673,-0.0002971533464517506
2015-08-05,2.37469446408616,0.0010582853105778824,0.000598096185541408
2015-08-06,2.3850704339203417,0.00106332913762239,0.00034835448460057705
2015-08-07,2.392431236381619,0.0010671433584297351,0.0002480104852367049
2015-08-10,2.3973580987595735,0.0010694447991345826,0.0001663598271761657
2015-08-11,2.3974962834413054,0.0010745948641234418,4.688399201313587e-06
2015-08-12,2.4044062197322105,0.0010803184786269656,0.00023569135609591285
2015-08-13,2.423813215824398,0.0010845193971871587,0.0006645230878348229
2015-08-14,2.4257741574153795,0.001080579985897007,6.69006312818965e-05
2015-08-17,2.4352633388174976,0.0010779699513765013,0.00032295835073625767
2015-08-18,2.436024316748221,0.0010792733502722018,2.5930905522386638e-05
2015-08-19,2.4477862034838784,0.0010930192201006827,0.00040590482856828203
2015-08-20,2.4365810055333217,0.0010992112908327308,-0.0003888751010094893
2015-08-21,2.45528427070632,0.0011275392446428425,0.0006658345384948916
2015-08-24,2.412801425513932,0.0011612790075321605,-0.001557603066316915
2015-08-25,2.3794294618496568,0.0011731845159432242,-0.001236024996131846
2015-08-26,2.408088122459267,0.0011507990289785735,0.0010411449811726925
2015-08-27,2.40352128997802,0.0011349948848358563,-0.0001636362575396788
2015-08-28,2.390774677845214,0.0011298225290842547,-0.00045466201858346267
2015-08-31,2.3832852928577584,0.0011335534107869353,-0.00026802711350626396
2015-09-01,2.3767038784750447,0.0011502055232089524,-0.00023899557423590068
2015-09-02,2.3939712851374173,0.001145776256677902,0.0006246020632971749
2015-09-03,2.3908205663954227,0.001138179099718243,-0.00011321327846758322
2015-09-04,2.398605666057524,0.0011570643732975686,0.0002843909349508067
2015-09-08,2.413046159688427,0.0011457762685245087,0.0005223378292953385
2015-09-09,2.410011236410765,0.0011637019059812616,-0.00011150114610813944
2015-09-10,2.408565315263491,0.0011600725109064513,-5.295412978512104e-05
2015-09-11,2.420816548786627,0.0011588567896790105,0.0004482112188384235
2015-09-14,2.41164500734054,0.0011597679900255207,-0.00033580585694892306
2015-09-15,2.409083860286549,0.0011477341397469483,-9.279908439907558e-05
2015-09-16,2.3950938533697133,0.001128703049590208,-0.000498503423543184
2015-09-17,2.388771360631899,0.0011221195029331886,-0.0002239822158003335
2015-09-18,2.4049832338495842,0.0011336193915857744,0.0005802278953268569
2015-09-21,2.4090805362824406,0.0011275528637289492,0.0001458541698866611
2015-09-22,2.399136745173588,0.0011391652053324884,-0.000357630275729548
2015-09-23,2.4017559167622253,0.0011400451050152494,9.426936492218374e-05
2015-09-24,2.3796634114236936,0.0011287030370012207,-0.0007872321220077083
2015-09-25,2.376839472959011,0.0011153304349694893,-9.943552566937797e-05
2015-09-28,2.356785792779289,0.0011178667940909917,-0.0007077521085534499
2015-09-29,2.3635066314383564,0.0011142068682882184,0.00023641885229608306
2015-09-30,2.368051077861205,0.0011014474007809963,0.00015802833453903986
2015-10-01,2.3756958238890293,0.0011102922831320058,0.0002679829095200148
2015-10-02,2.3487679853843715,0.0010940934229894403,-0.0009301358586810693
2015-10-05,2.3537548730483033,0.0010775714077229722,0.0001696577997734039
2015-10-06,2.3875883719063906,0.001078885822419994,0.0011524889148972761
2015-10-07,2.390605364823917,0.0010643506819432744,0.00010138306230089711
2015-10-08,2.3752301545047794,0.0010527008720096604,-0.0005110231531801901
2015-10-09,2.384927887299046,0.0010516997563147271,0.0003220228977482975
2015-10-12,2.378166540546735,0.0010521999343083245,-0.0002246246368571292
2015-10-13,2.368643788931314,0.0010610322486721872,-0.0003190219327535715
2015-10-14,2.3565464664543927,0.001060269399655523,-0.00040497344080847597
2015-10-15,2.3620239244726733,0.0010542061627009766,0.00018231549699976313
2015-10-16,2.3904224260397515,0.001051699758151696,0.0009429976075949753
2015-10-19,2.403664098284891,0.0010524502690415407,0.00044001799773241146
2015-10-20,2.388787395329758,0.0010449924385412472,-0.0004908420760045829
2015-10-21,2.3939507464471403,0.0010474670050254421,0.00017076617922384685
2015-10-22,2.4017548680962815,0.0010220582291719591,0.0002518348727278408
2015-10-23,2.4117058022843807,0.0010327947612524821,0.00032450520474469613
2015-10-26,2.42562843408455,0.0010376394140532324,0.00045614633867785415
2015-10-27,2.4339532745064485,0.001037152782646589,0.0002726154601617736
2015-10-28,2.4224234766398234,0.0010342431584557089,-0.00037650895298213527
2015-10-29,2.420429335815293,0.0010327947749971867,-6.502835653066086e-05
2015-10-30,2.431051968937256,0.0010435135469889162,0.0003500010292185607
2015-11-02,2.4185664601223573,0.0010462285830679008,-0.0004124425413891686
2015-11-03,2.411677744607491,0.0010482111614509625,-0.0002279901571995424
2015-11-04,2.415382282657428,0.0010529511579019607,0.000123160576933401
2015-11-05,2.394630443030465,0.001044006456076152,-0.0006840389434898952
2015-11-06,2.3943531479610045,0.001053202313014645,-9.221197188935548e-06
2015-11-09,2.398184492634639,0.001063838792254088,0.00012869359294143123
2015-11-10,2.3837942301154116,0.001057987859080121,-0.0004806919213393712
2015-11-11,2.3828474918145623,0.0010512002584405244,-3.1422092746424823e-05
2015-11-12,2.3835227910238195,0.0010628164826993452,2.2661348907604406e-05
2015-11-13,2.3870059759213564,0.001067947695530982,0.00011744903967780829
2015-11-16,2.3905079155906126,0.0010532023424249539,0.00011644796650500666
2015-11-17,2.3894991553009506,0.0010605236450841973,-3.377821421679528e-05
2015-11-18,2.3893374499677136,0.001045239827655144,-5.336480825235412e-06
2015-11-19,2.358790828629585,0.0010251369645391337,-0.0009887002912307707
2015-11-20,2.37683385597788,0.0010415483399834884,0.0005933812661993443
2015-11-23,2.3651311104590653,0.0010287125350035484,-0.00038010739019966877
2015-11-24,2.338217143855743,0.0010192326273752953,-0.0008661295557885751
2015-11-25,2.33517235092529,0.0010192326171392099,-9.798764641288926e-05
2015-11-27,2.3342364569518974,0.0010164006858152106,-3.0035204972023166e-05
2015-11-30,2.3496394957372293,0.0010290267947327158,0.0005004724721544562
2015-12-01,2.355838492438193,0.0010225559382047572,0.00020014350620556343
2015-12-02,2.3418235859197774,0.001025421472477431,-0.00045376674606245615
2015-12-03,2.34965111183134,0.001032900488914276,0.00025528414612097095
2015-12-04,2.350426826259988,0.0010131171939984794,2.4813438329829296e-05
2015-12-07,2.346239019211662,0.0010152255415559837,-0.00013424343939050232
2015-12-08,2.344896102292584,0.0010197058430301768,-4.3238244018084515e-05
2015-12-09,2.339593165321638,0.0010280631654013292,-0.0001721392943210276
2015-12-10,2.3287133408747773,0.001025661521588911,-0.00035233940252510365
2015-12-11,2.3290174576042144,0.0010375383559848997,9.962932537632696e-06
2015-12-14,2.3231810165177604,0.0010331437368241874,-0.00019038773659474373
2015-12-15,2.323394345050411,0.0010182866124379812,6.858773033968646e-06
2015-12-16,2.3214003385140694,0.00100041954461317,-6.298564619555691e-05
2015-12-17,2.319709419513442,0.001008462428540252,-5.3843652978002865e-05
2015-12-18,2.319256853217173,0.0010319290620833287,-1.4746447931202056e-05
2015-12-21,2.3210208937774377,0.0010251825657726099,5.710069244457827e-05
2015-12-22,2.321122778386717,0.0010131171857736222,3.2591214704780214e-06
2015-12-23,2.3202921730742383,0.0010043101742387176,-2.633914398586512e-05
2015-12-24,2.3249003536679056,0.001007305192385239,0.00014656783221767
2015-12-28,2.3308136892707583,0.0010084624356011063,0.00018829476584869553
2015-12-29,2.336818826967923,0.0010033919252706856,0.00019025511521419958
2015-12-30,2.3374020069289636,0.001006613110270228,1.853590407563388e-05
2015-12-31,2.3417600879462395,0.0010208913671179876,0.00014048401203581307
2016-01-04,2.345381986696514,0.0010343605119107508,0.00011829156029818932
2016-01-05,2.3532002571811095,0.0010307181326142543,0.00025443830533333767
2016-01-06,2.36669591497805,0.0010363136349442856,0.0004415937591772945
2016-01-07,2.360317510228002,0.0010537239253898126,-0.00021221664839288223
2016-01-08,2.357836916382644,0.0010565133951389214,-8.274784710238237e-05
2016-01-11,2.3594320461141907,0.0010547366204930757,5.31205670597501e-05
2016-01-12,2.3335162093331876,0.0010412292725798407,-0.0008519807023503745
2016-01-13,2.321609917935245,0.0010479391976875748,-0.00039395449719847875
2016-01-14,2.3033661721929484,0.0010471895530170955,-0.0006032069857582201
2016-01-15,2.2788533311864057,0.0010567675952394418,-0.0008179094746907367
2016-01-19,2.300164080875839,0.0010461916485835358,0.0007039284485443886
2016-01-20,2.2815633125477848,0.001059829010173511,-0.0006224451702365741
2016-01-21,2.2980000856596408,0.0010595730743201035,0.0005498817637743514
2016-01-22,2.2944501211579715,0.0010427128858030903,-0.00011687002589155782
2016-01-25,2.2911566498459237,0.0010402424635639026,-0.00010817255945028137
2016-01-26,2.3045863498956805,0.001042217857812695,0.000441933159919472
2016-01-27,2.2949743243082534,0.0010419707954954444,-0.000316228010518671
2016-01-28,2.304788962713546,0.0010302340665627398,0.0003192530305824448
2016-01-29,2.3293781515120737,0.0010218418804460758,0.000793340322786662
2016-02-01,2.3187572791949402,0.0010199425986328462,-0.00034203785463660097
2016-02-02,2.329877867020346,0.00103338661501426,0.00036285783208711564
2016-02-03,2.326641879802853,0.0010266205366889901,-0.00010489328248297625
2016-02-04,2.3055697352218525,0.001031202589329862,-0.0006861068461176956
2016-02-05,2.308772321941349,0.0010333866277058008,0.00010449599501782814
2016-02-08,2.3021358453101253,0.001028303760344111,-0.00021547191667536936
2016-02-09,2.2852603321176446,0.0010128835966413158,-0.0005396919303564118
2016-02-10,2.309880528501824,0.0010307181086395753,0.0008012764374143444
2016-02-11,2.300447218409442,0.0010341166514595318,-0.0003080138978219793
2016-02-12,2.3002191218134467,0.0010173429712706044,-7.326766592541389e-06
2016-02-16,2.289523302187628,0.0010114834863709614,-0.0003415948958718218
2016-02-17,2.3046448444682226,0.001008462439909156,0.0004815020633941458
2016-02-18,2.2999403678522787,0.0010056908422025356,-0.0001493893307866756
2016-02-19,2.2906158524804945,0.001002017728844636,-0.00029501647392748964
2016-02-22,2.288391944015013,0.0009981451489835824,-7.009010637659685e-05
2016-02-23,2.2938742507698757,0.0010038509789493239,0.00017377389144712652
2016-02-24,2.2856050428113677,0.0009988265409378214,-0.0002607947228057128
2016-02-25,2.2952201179185057,0.000993177368879511,0.0003015270157931127
2016-02-26,2.29558408397062,0.001016635999837939,1.1683910017268317e-05
2016-02-29,2.2835247930990237,0.0010168715995905668,-0.0003871946862261666
2016-03-01,2.283509731604935,0.0010038509979584038,-4.773895341259049e-07
2016-03-02,2.2780207030079684,0.0010020177269922195,-0.0001736669169929428
2016-03-03,2.2873063342037447,0.000997691464900058,0.0002925186777673616
2016-03-04,2.2988360839200968,0.0009943022527106914,0.0003619816076678717
2016-03-07,2.286801251384914,0.000996558898831453,-0.00037869984429050874
2016-03-08,2.2820101538009943,0.000989595418246784,-0.00014970622093812835
2016-03-09,2.267475881060497,0.0009787846051122653,-0.0004491888546880318
2016-03-10,2.259416825219975,0.0009697041798432375,-0.0002467614757364345
2016-03-11,2.255215831144971,0.0009628453586133704,-0.00012772247737302678
2016-03-14,2.2360850129922984,0.0009609337679439235,-0.0005804845598476049
2016-03-15,2.2496476353814914,0.0009619952169229867,0.00041198584466428656
2016-03-16,2.2519974435941346,0.0009660480133188003,7.167994286305657e-05
2016-03-17,2.239447965901361,0.0009508652982086255,-0.000376791822233713
2016-03-18,2.2349916078997496,0.0009544071494229492,-0.00013430267441094657
2016-03-21,2.2370672555083293,0.0009529453296802583,6.245813074201578e-05
2016-03-22,2.228408858415277,0.0009565028371490075,-0.0002615133222860777
2016-03-23,2.231244927905224,0.0009573437367651375,8.57338303603683e-05
2016-03-24,2.2225098898631055,0.0009548252495362282,-0.00026336278874339314
2016-03-28,2.2184212358000956,0.0009502430889385598,-0.00012268204250176495
2016-03-29,2.19442497529661,0.0009363530314068862,-0.0007094915071377272
2016-03-30,2.2181866281274614,0.0009343447804559988,0.0007010651384860012
2016-03-31,2.2227333603770267,0.0009381684324278607,0.00013469700512303007
2016-04-01,2.2297777634590066,0.0009293609748217771,0.00020672818949662997
2016-04-04,2.2277920417737156,0.0009281728313260888,-5.8200264135166435e-05
2016-04-05,2.229455901355294,0.0009353482915906687,4.914412561163317e-05
2016-04-06,2.238521237656665,0.0009317468102332025,0.0002667203546877772
2016-04-07,2.2484752854039747,0.0009387751328421618,0.00029508109756193335
2016-04-08,2.255782921776845,0.0009285688929942356,0.00021426997417961502
2016-04-11,2.2597741925315398,0.0009371592797296608,0.00011811542026407551
2016-04-12,2.2627579837950047,0.0009329440130778082,8.790171716555051e-05
2016-04-13,2.2754647789218003,0.0009452940807463529,0.00037930167097499634
2016-04-14,2.2648358275200886,0.0009496215858164821,-0.0003187238100395007
2016-04-15,2.264874792354859,0.0009440646988354282,1.1615616557492103e-06
2016-04-18,2.2579130033730004,0.0009416160029206608,-0.0002069978897054625
2016-04-19,2.2524539321972146,0.0009339442113165135,-0.00016099404206215695
2016-04-20,2.322954358995902,0.0009808394244497907,0.002183662383487217
2016-04-21,2.3273788513920186,0.0009967743501994814,0.00013925924454838423
2016-04-22,2.303787596923094,0.0009770994262719836,-0.0007278324780912726
2016-04-25,2.3134517898416433,0.0009733884394351938,0.00029703572332095973
2016-04-26,2.3182875421634983,0.000977318977794713,0.00014923204548722424
2016-04-27,2.3111901424737136,0.0009740405141417187,-0.00021828971927106977
2016-04-28,2.3214293526635608,0.000975131117369504,0.00031527512534523794
2016-04-29,2.3124136444441743,0.0009714340260511504,-0.000276548246787911
2016-05-02,2.313663531444529,0.000967550445369591,3.818595055804508e-05
2016-05-03,2.3237978626574027,0.0009705686649481263,0.00031058832884411913
2016-05-04,2.326860279965418,0.0009675504446115295,9.356166759744156e-05
2016-05-05,2.3269748479169454,0.0009658341524225914,3.49403690336203e-06
2016-05-06,2.3302731668840586,0.0009602984457283678,0.00010001376752200031
2016-05-09,2.3415042344738843,0.0009619952163817846,0.0003411616405486484
2016-05-10,2.3437797800491156,0.000951280729417349,6.835253351766823e-05
2016-05-11,2.3399240213662504,0.0009573437324109731,-0.00011655999583126686
2016-05-12,2.329381904798342,0.0009496215955955441,-0.0003161127138895381
2016-05-13,2.3114456567546493,0.0009596636133131479,-0.000543531529132224
2016-05-16,2.2966596678118165,0.0009539893180230771,-0.0004454073001767256
2016-05-17,2.301717343484814,0.0009725180998061753,0.0001553189921281728
2016-05-18,2.282686659059313,0.000978416245217038,-0.0005879507832702302
2016-05-19,2.300427052684961,0.0009819450014393963,0.0005500597115855044
2016-05-20,2.291659726023528,0.00099020351676452,-0.0002741268699679722
2016-05-23,2.297924716194644,0.0009897534826415338,0.0001957943390351602
2016-05-24,2.2924139930346983,0.000980839474908374,-0.00017066945613919415
2016-05-25,2.291893171411741,0.0009806188896517908,-1.6126720510101222e-05
2016-05-26,2.2942292436514626,0.0009738228713651115,7.183239439711997e-05
2016-05-27,2.290971246613918,0.0009718675084995203,-9.998084129847484e-05
2016-05-31,2.282400887382677,0.0009757865597785018,-0.0002640682591561472
2016-06-01,2.3034148985381275,0.0009736054327590284,0.0006460260923830674
2016-06-02,2.3121435308038443,0.0009731703965502774,0.0002682222854559768
2016-06-03,2.307656179915077,0.0009662624337381364,-0.00013691226621403985
2016-06-06,2.2946783627783955,0.0009592408437332063,-0.0003930876713411635
2016-06-07,2.292503720675423,0.0009602984401299781,-6.594174402607678e-05
2016-06-08,2.2962777701946577,0.0009554536865048998,0.00011386251033229655
2016-06-09,2.296376171477744,0.0009510729068864506,2.9551552813700255e-06
2016-06-10,2.27719427939939,0.0009463207325897568,-0.0005731881419279716
2016-06-13,2.29782890223658,0.0009572174333142521,0.0006237103396102839
2016-06-14,2.305718390371516,0.0009589155385979205,0.00023888930282112142
2016-06-15,2.2990003503501653,0.0009595544764357394,-0.00020355351060175053
2016-06-16,2.3057460115312187,0.0009532068826475558,0.00020303686650890995
2016-06-17,2.3226221201181323,0.0009642629238384264,0.0005138553145371816
2016-06-20,2.311942633526004,0.0009601938243455738,-0.0003237959885922237
2016-06-21,2.3200673903244344,0.0009570052603261736,0.000245521170299412
2016-06-22,2.326408647135172,0.0009627599538076727,0.00019278030251257405
2016-06-23,2.330678660083254,0.0009580656877203497,0.00012917754595775932
2016-06-24,2.3353575771103596,0.0009831224650458893,0.00014525462756864727
2016-06-27,2.346797796406234,0.000986487326880669,0.0003563552960343941
2016-06-28,2.3258083994035346,0.0009775641251931245,-0.0006478819778408251
2016-06-29,2.3343574265147358,0.000971850087629005,0.00026234442402994773
2016-06-30,2.3511023084273726,0.0009527866010657531,0.0005037678724590933
2016-07-01,2.3551456952440937,0.0009572174386787578,0.00012221552465518926
2016-07-05,2.356570723326027,0.000950691328499004,4.277864930202213e-05
2016-07-06,2.3537922473399484,0.0009540484620663674,-8.370434123605719e-05
2016-07-07,2.3981741316394043,0.000957853672991215,0.0013423773336569411
2016-07-08,2.400178564470059,0.0009517380250023565,6.023833297774672e-05
2016-07-11,2.4042972204088544,0.0009477732351518533,0.0001232614864647985
2016-07-12,2.4011277986287913,0.0009475653196640389,-9.483307279367637e-05
2016-07-13,2.4173438009699764,0.0009442535523940639,0.0004835059968826272
2016-07-14,2.421102318577252,0.0009452862243038863,0.0001121895736417855
2016-07-15,2.417679056351673,0.000946528310678635,-0.00010231658096415686
2016-07-18,2.407763128925451,0.0009465283116711687,-0.00029637268336557554
